product_id,product_name,full_front_text,front_ocr_success,ingredient_list,nutrition,back_ocr_success,extraction_status,num_images_processed,nova_class,nutrient_profile,High_Sodium_Predicted,High_Sugar_Predicted,High_Fat_Predicted,High_Sat_Fat_Predicted,High_Added_Sugar_Predicted,High_Energy_Predicted,nova_score,profile_score,total_healthiness_score,healthiness_rank,compliant
SSH269,Tate cane icing sugar,,False,"Cane sugar (97%), maize starch","{'energy_kcal': 400.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 97.0, 'added_sugar_g': None, 'sodium_mg': 20.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,1,False,True,False,False,False,False,2,1,3.0,Moderately Healthy,False
SSH270,"Tate Lyle, Unrefined  demerara pure cane sugar",,False,100% pure can sugar,"{'energy_kcal': 402.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 100.0, 'added_sugar_g': None, 'sodium_mg': 10.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,1,False,True,False,False,False,False,2,1,3.0,Moderately Healthy,False
SSH273,Kirkland wildflower honey,,False,Honey,"{'energy_kcal': 286.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 81.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,1,False,True,False,False,False,False,2,1,3.0,Moderately Healthy,False
B274,Twisco chocolate drink powder,,False,"Sugar, Fat Filled Milk Powder (Skimmed Milk Powder & Vegetable Fat), Whey Powder, Creamer (Glucose Syrup Solids, Vegetable Fat, Sodium Caseinate, Stabilizers (E340, E452), Emulsifiers (E471, E472), Cocoa Powder, Soy Lecithin, Malt Extract Powder, Cassava Starch, Flavourings (Chocolate, Vanilla), Salt, Minerals (Calcium Phosphate, Ferric Pyrophosphate, Zinc Sulphate), Vitamins (C, B3, B1, B2, B6, B12, D3).","{'energy_kcal': 374.0, 'fat_g': 9.4, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
SSH250,Dogan's sugar cubes,,False,"White sugar, vitamin A (25,000IU/kg","{'energy_kcal': 395.0, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
SSH253,Munro glucose-D,,False,"vitamin D:19 I.u/15g, calcium glycerophosphate: 150mg/15g,dextrose monohydrate: B.P. to 15g","{'energy_kcal': 340.0, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
SSH259,laser pure blossom honey,,False,100% pure honey,"{'energy_kcal': 326.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 75.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,1,False,True,False,False,False,False,2,1,3.0,Moderately Healthy,False
SSH261,Tropical sun organic honey,,False,Honey,"{'energy_kcal': 257.0, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': 72.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed Culinary Ingredients,1,False,True,False,False,False,False,2,1,3.0,Moderately Healthy,False
Y215,Admiral'A unsweetened whole milk yoghurt,,False,"Natural milk, culture","{'energy_kcal': 228.0, 'fat_g': 11.4, 'saturated_fat_g': 4.4, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 579.0}",False,Ground Truth Fallback,0,Minimally Processed,3,True,False,True,True,False,False,3,0,3.0,Moderately Healthy,False
NS185,Baba foods cashews unsalted,,False,Cashew kernels,"{'energy_kcal': 553.5, 'fat_g': 35.71, 'saturated_fat_g': 10.71, 'sugar_g': 7.14, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Minimally Processed,2,False,False,True,True,False,False,3,0,3.0,Moderately Healthy,False
NS186,Walnut( ISOKEN-AKAYJAY ENTERPRISES),,False, ,"{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
NS189,Gold label almonds,,False,,"{'energy_kcal': 595.0, 'fat_g': 49.4, 'saturated_fat_g': 3.7, 'sugar_g': 3.9, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Minimally Processed,2,False,False,True,True,False,False,3,0,3.0,Moderately Healthy,False
Y235,Nutri-Yo sweetened yoghurt,,False,"water, milk powder, lactobacillus bulgaricus, streptococcus thermophilus, lactobacillus plantarum, sugar, sodium citrate, potassium sorbate, citric acid, CMC, xanthum gum, acesulfame-K, milk flavour, cream flavour","{'energy_kcal': 33.46, 'fat_g': 1.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 30.0}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
DC75,Frosty bite ice cream choclate flavoured,,False,"Milk solida, vegetable fat, sugar, cocoa powder, emulsifier (E471, E481, E475)/stabilizers (E466, E412, E415, E407, E450), Flavor & color (E155)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
DC76,golden scoop ice cream ripples vanilla/raspberry ice cream,,False,"Whole milk powder, sugar, vegetable fat, water, emusifier, vanilla flavour","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
MD306,Dubic malt,,False,"Carbonated water, sorghum, sugar, malted sorghum, caramel, Hops, foam stabilizer","{'energy_kcal': 52.5, 'fat_g': 0.1, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
SD57,Pepsi light,,False,"carbonated water,caramel,sweeteners (asparatame,acesulfame K) phosphoric acid,sodium citrate,sodium benzoate,cola flavour,citric acid","{'energy_kcal': 0.3, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 11.3}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
SD58,Aston malt,,False,"Carbonated water, sucrose, maize sorghum, caramel. Barley malt extract, hops, sorghum malt, B vitamins, natural flavourings, foam stabilizer.","{'energy_kcal': 59.47, 'fat_g': 0.1, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
SD59,Amstel malta ultra-malt drink,,False,"Water, malted barley, sorghum, caramel, stevia, natural favouring (honey), hop extract, Vitamin A, B1, B2, B3, B5, B6 and C, magnesium, zinc","{'energy_kcal': 39.4, 'fat_g': 0.1, 'saturated_fat_g': None, 'sugar_g': 5.3, 'added_sugar_g': None, 'sodium_mg': 3.4}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
FJ2,"Chivita Pineapple Juice Blend, 100% fruit juice",,False,"water, pineaple juice from concentrate (53% fruit content), natural fruit extracts of pineapple, pear, apple and white grape, natural pineaple flavour","{'energy_kcal': 38.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 9.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
CS203,Reelfruits toasted coconut chips unsweetened,,False,coconut,"{'energy_kcal': 420.0, 'fat_g': 34.0, 'saturated_fat_g': 30.0, 'sugar_g': 8.0, 'added_sugar_g': 0.0, 'sodium_mg': 20.0}",False,Ground Truth Fallback,0,Minimally Processed,3,False,True,True,True,False,False,3,0,3.0,Moderately Healthy,False
CS206,Gurudi,,False, ,"{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
CS214,Bonitas baked coconut chips unsweetend,,False,,"{'energy_kcal': 575.0, 'fat_g': 30.0, 'saturated_fat_g': 25.0, 'sugar_g': 25.0, 'added_sugar_g': None, 'sodium_mg': 500.0}",False,Ground Truth Fallback,0,Minimally Processed,3,True,False,True,True,False,False,3,0,3.0,Moderately Healthy,False
FJ21,KTC Lemon Juice,,False,"Lemon juice (from concentrate) (99.93%), preservative: potassium metasulphite (E224)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
FJ22,Simplee Alovera Passion Fruits,,False,"water, aloe vera (20%), sugar, natural flavouring, multivitamins (A, C, B1, B6, D3), gellan gum, citric acid","{'energy_kcal': 19.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 4.8, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
MSS5,Choco day ; Hazelnut cream with milk and cocoa,,False,"GB: Hazelnut cream with cocoa, sugar, vegetable oil, cocoa powder, hazelnut (6%), whey powder, milk powder, emulsifier (sunflower lecithin E322), nature identifcal flavour (vanillin, hazelnut). Milky cream: Sugar, vegetable oil, whey powder, milk powder, emulsifier (sunflower lecithin E322), nature identifcal flavour (vanillin)","{'energy_kcal': None, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
MSS6,Jago Low-Fat Mayonnaise (ingredient list not well seen),,False,,"{'energy_kcal': 260.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 26.0, 'saturated_fat_g': 4.2, 'sugar_g': 4.2, 'added_sugar_g': None, 'sodium_mg': 830.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Minimally Processed,3,True,False,True,True,False,False,3,0,3.0,Moderately Healthy,False
MSS8,Moi Margarine,,False,,"{'energy_kcal': 731.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 8.1, 'saturated_fat_g': 5.1, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 103.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Minimally Processed,2,False,False,True,True,False,False,3,0,3.0,Moderately Healthy,False
MSS10,Blue Band,,False,,"{'energy_kcal': 182.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 20.0, 'saturated_fat_g': 10.0, 'sugar_g': 0.019, 'added_sugar_g': None, 'sodium_mg': 985.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Minimally Processed,3,True,False,True,True,False,False,3,0,3.0,Moderately Healthy,False
Y238,"Refresh drinking yoghurt, strawberry",,False,"cow's milk, sugar, stabilizer, concentrate, strawberry flavour, lactic acid culture, colour E129, E122","{'energy_kcal': 55.8, 'fat_g': 3.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y239,Rev UP Yoghurt plain,,False,"Water, sugar, skimmed milk, full cream milk,pectin,xanthan gum, potassium sorbate, culture (thermophilus lactobacillus bulgaricus and streptococcus thermophilus)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y240,Rev UP Yoghurt unsweetened plain,,False,"Water, sugar, skimmed milk, full cream milk,pectin,xanthan gum, potassium sorbate, culture (thermophilus lactobacillus bulgaricus and streptococcus thermophilus)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y243,Yugo apple flavoured yoghurt drink,,False,"water, milk powder, starter culture, sugar, carbonmethyl cellulose, citric acid, sodium citrate, potassium sorbate, acesulmate-k, yoghurt flavour, apple flavour","{'energy_kcal': 33.46, 'fat_g': 1.5, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 8.0}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
SSH245,Blue pearl cherry jam,,False,"Sugar, cherry pulps, pectin (E440a), citric acid, artificial flavours and permitted food colours: allura red(E129), permitted class II preservatives (E211)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y217,Rapha yoghurt,,False,"Full cream milk powder, sugar, stabilizer, corn starch/CMC, water","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y222,Fanice vanilla strawberry ice cream,,False,"water,  milk solids non-fat, sugar, vegetable fat, emulsifier (E401,E412,E407) Stabilizers (E410,E468,E421),vanilla (flavour strawberry and strawberry colour (E124).","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y223,smyle vanilla flavour ice cream,,False,"Ice cream mix: sugar, dried skimmed milk, vegetable fat, sweet whey solids, emulsifiers (E471, E477), Stabilizer (E407, E415), Flavour (E160 (a)E162, Treated water","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y226,frosty bite Vanilla flavoured ice cream,,False,"Milk solids, vegetable fat, sugar, emulsifier (E471, E481, E475/stabilizers (E466, E412, E415, E407, E450), Vanilla flavouring (artificial), & colour (E102, E110)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y227,frosty bite strawberry flavoured ice cream,,False,"Milk solids, vegetable fat, sugar, emulsifier (E471, E481, E475/stabilizers (E466, E412, E415, E407, E450), Strawberry flavouring (artificial), & colour (E123)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Y231,"Hollandia yoghurt drink, plain sweetened",,False,"water, sugar, skimmed milk powder, whole milk powder, stabilizers (E418&E466), acidity regulator (E330), Yoghurt culture (lactobacillus bulgaricus and streptococcus thermophilus).","{'energy_kcal': 74.0, 'fat_g': 0.7, 'saturated_fat_g': None, 'sugar_g': 5.1, 'added_sugar_g': None, 'sodium_mg': 30.0}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
PS3,Ola-Ola,,False,"processed dehydrated flour, freshness preserved by BHT & sodium bisulfite","{'energy_kcal': 470.0, 'fat_g': 6.0, 'saturated_fat_g': 1.5, 'sugar_g': 1.0, 'added_sugar_g': None, 'sodium_mg': 50.0}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
MSS18,Uto! Real Mayonnaise,,False,"soybean oil, water, distilled vinegar, dried egg yolk, sal, citric acid, perservatives (E202, EDTA), emussifiers","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Be2,Desperado original beer flavoured with aguardiente,,False,"water, malted barley, sucrose, hop extract, acidity regulator, citric acid, aguardiante (0.1%), natural flavouring with lemon and lime","{'energy_kcal': 59.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 2.2, 'added_sugar_g': None, 'sodium_mg': 9.0}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Be5,Smirnoff Ice,,False,"Carbonated water, neutral spirit, sucrose, dextrose monohydrate, citric acid, trisodium citrate, guarana extract, grape flavouring, sodium benzoate, caramel, quinolein, sweetners (sucralose and acesulfame potassium","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
Be7,Orijin spirit mixed drink,,False,"water, neutral, spirit, sugar, citric acid, flavour (kolanut, prune, wormwood), caramel, tri-sodium citrate, sodium benzoate","{'energy_kcal': 53.0, 'fat_g': 0.1, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
M16,Hollandia full cream evapourated milk,,False,"Water, whole milk powder, stabilisers (E331, E407, E339, E322), milk fat: 7.5%, total milk solids: 28%","{'energy_kcal': 149.0, 'fat_g': 7.6, 'saturated_fat_g': None, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
